,Repository,Forks,avg_grade,Correlation
462,hi-rezclimate,1,0.04398826979472141,-0.07007988161557654
463,mlworks,18,0.0003038002651347769,-0.07007988161557654
464,PopR,2,0.008747375787263822,-0.07007988161557654
465,DStyles,1,0.030476190476190476,-0.07007988161557654
466,training,0,0.008093525179856115,-0.07007988161557654
467,rscr,0,0.12962962962962965,-0.07007988161557654
468,A-Scholar-In-The-Woods,0,0.00012410951423536128,-0.07007988161557654
469,LibreOffice-Colors,2,0.5,-0.07007988161557654
470,kuberam,2,0.0002610966057441253,-0.07007988161557654
471,2D-infinite-map,1,0.07335329341317365,-0.07007988161557654
472,rust-test,0,0.5,-0.07007988161557654
473,tiny_tiny_rss-openshift-quickstart,23,0.014388489208633094,-0.07007988161557654
474,UnityThirdPersonTutorial,193,0.011601323085903299,-0.07007988161557654
475,calc_LZC,0,0.001469802244788883,-0.07007988161557654
476,distributed-data-structures,2,0.0018341145302628898,-0.07007988161557654
477,VideoCtrl,0,0.013224821973550356,-0.07007988161557654
478,NanoKontrol.sc,6,0.19665271966527198,-0.07007988161557654
479,bedrock-examples,0,0.01866977829638273,-0.07007988161557654
480,virtaus,0,0.018,-0.07007988161557654
481,ciclop,0,0.0012333682164748093,-0.07007988161557654
482,remake,6,0.03280839895013123,-0.07007988161557654
483,SymPy.jl,1,0.0028846153846153848,-0.07007988161557654
484,Tigpiler,10,0.039301310043668124,-0.07007988161557654
485,SuperCollider_Tutorials,8,0.06084337349397591,-0.07007988161557654
486,kaosslicer,0,0.0980952380952381,-0.07007988161557654
487,draino,0,0.008528784648187633,-0.07007988161557654
488,exdatetime,0,0.02572347266881029,-0.07007988161557654
489,RustMatrices,0,0.2723112128146453,-0.07007988161557654
490,tracer_sample,0,0.14285714285714285,-0.07007988161557654
491,study,2,0.01932367149758454,-0.07007988161557654
492,Charta,0,0.008630479218714513,-0.07007988161557654
493,fixjava,0,0.027965284474445518,-0.07007988161557654
494,CUDoom,0,5.458994643064822e-06,-0.07007988161557654
495,SCRepo,0,0.07637623040466643,-0.07007988161557654
496,nim-locale,3,0.02631578947368421,-0.07007988161557654
497,time_break_down,0,0.003683241252302026,-0.07007988161557654
498,ath10k-firmware,244,0.0,-0.07007988161557654
499,FeedTheMonkey,19,0.01881720430107527,-0.07007988161557654
500,pequerrechos,1,0.013895114298520844,-0.07007988161557654
501,VHDL,2,0.008757193964846787,-0.07007988161557654
502,SimpleMCMC.jl,1,0.06466038191926517,-0.07007988161557654
503,ci,1,0.03125,-0.07007988161557654
504,SimpleSDHC,9,0.018009004502251125,-0.07007988161557654
505,samp-lib-3dmenu,2,0.011160714285714286,-0.07007988161557654
506,bricabrac,0,0.1457641196013289,-0.07007988161557654
507,meta-gstreamer1.0,250,0.001841620626151013,-0.07007988161557654
508,Rocket-Launcher,1,0.002088078967350038,-0.07007988161557654
509,kotbuilder,0,0.08130081300813008,-0.07007988161557654
510,nodejs-portable,57,0.1125,-0.07007988161557654
511,aad-scripts,0,0.04054054054054054,-0.07007988161557654
512,aietes,0,0.0316857248247879,-0.07007988161557654
513,datos-indexer,0,0.14090029534575824,-0.07007988161557654
514,scala-learning,0,0.008968609865470852,-0.07007988161557654
515,OpenILDA,13,0.0156989549650874,-0.07007988161557654
516,kake,0,0.11188811188811189,-0.07007988161557654
517,CRAHN_examples,4,0.5,-0.07007988161557654
518,jklmouse,3,0.00706090026478376,-0.07007988161557654
519,atomicity,0,0.134375,-0.07007988161557654
520,coinchanger_elixir,0,0.0673076923076923,-0.07007988161557654
521,vimfiles,0,0.004014272970561998,-0.07007988161557654
522,IGraphR,4,0.10526315789473684,-0.07007988161557654
523,ezeShaderSuite,3,0.01673193307226771,-0.07007988161557654
524,LilyPad_MP3_Player,32,0.0022904313451924197,-0.07007988161557654
525,ooc-mxml,0,0.015,-0.07007988161557654
526,slidesync,0,0.001207839402872207,-0.07007988161557654
527,nixie,1,0.011663732394366196,-0.07007988161557654
528,autohotkeyrc,0,0.0053655264922870555,-0.07007988161557654
529,PyNotebooks,6,0.035452322738386305,-0.07007988161557654
530,sf,1,0.0013577093695389165,-0.07007988161557654
531,pad-phreak,0,0.5,-0.07007988161557654
532,ncl-read_grads,3,0.5,-0.07007988161557654
533,cuda,20,0.47391304347826085,-0.07007988161557654
534,intranet-idea-management,0,0.014925373134328358,-0.07007988161557654
535,intranet-hr,1,0.021153846153846155,-0.07007988161557654
536,intranet-reporting-tutorial,1,0.06944444444444445,-0.07007988161557654
537,rcv,0,0.10785824345146379,-0.07007988161557654
538,intranet-timesheet2-task-popup,0,0.16666666666666666,-0.07007988161557654
539,intranet-xmlrpc,0,0.034482758620689655,-0.07007988161557654
540,intranet-workflow,1,0.037037037037037035,-0.07007988161557654
541,ly-crx,0,0.01680672268907563,-0.07007988161557654
542,ChainedVectors.jl,3,0.020569620253164556,-0.07007988161557654
543,screenshoot.ahk,2,0.0,-0.07007988161557654
544,HDFS.jl,9,0.030133146461107218,-0.07007988161557654
545,Analytics.Monkey,2,0.005256241787122208,-0.07007988161557654
546,getcwd,2,0.014760147601476014,-0.07007988161557654
547,cmd,1,0.031103074141048823,-0.07007988161557654
548,childes-pos,4,0.00468851314280014,-0.07007988161557654
549,Demo,0,0.05084745762711865,-0.07007988161557654
550,prot-redis,4,0.011623080116230802,-0.07007988161557654
551,forth-exercises,1,0.7083333333333334,-0.07007988161557654
552,3Dthings,3,0.0006793721171380556,-0.07007988161557654
553,VizDiamonds,0,0.8362492326580724,-0.07007988161557654
554,PTools.jl,6,0.026077097505668934,-0.07007988161557654
555,xotcl-core,1,0.0015737016961007168,-0.07007988161557654
556,grlib,6,,-0.07007988161557654
557,food_circles,14,0.11811023622047244,-0.07007988161557654
558,owl-toolkit,5,0.033816425120772944,-0.07007988161557654
559,rsk,0,0.005917991318197433,-0.07007988161557654
560,Dynare.jl,10,0.012552301255230125,-0.07007988161557654
561,pydot-py3,0,0.0002363507445048452,-0.07007988161557654
562,sbol,4,0.00017483875981039708,-0.07007988161557654
563,rascal,1,0.049636803874092014,-0.07007988161557654
564,mac-taskpaper,21,0.006711409395973154,-0.07007988161557654
565,Tilers,0,0.010350076103500762,-0.07007988161557654
566,delvj,5,0.0071013557133634605,-0.07007988161557654
567,testGit,0,0.0015193170308204313,-0.07007988161557654
568,rpieffectbox,30,0.002818035426731079,-0.07007988161557654
569,pca-supernovae,0,0.008739255014326647,-0.07007988161557654
570,outlook-to-asana,3,0.038834951456310676,-0.07007988161557654
571,crowdsourcing-class.github.io,15,0.005263157894736842,-0.07007988161557654
572,rust-game,0,0.11409395973154363,-0.07007988161557654
573,ooc-allegro5,0,0.04417067307692307,-0.07007988161557654
574,delphi-json,29,0.010292164674634794,-0.07007988161557654
575,dprokop.github.io,0,0.0001789228842368939,-0.07007988161557654
576,curiosity,1,0.00250501002004008,-0.07007988161557654
577,test-pkg,0,0.16666666666666666,-0.07007988161557654
578,rust-fmt,1,0.10904684975767368,-0.07007988161557654
579,DLReminder,0,0.2857142857142857,-0.07007988161557654
580,HorizontalPicker,23,0.033464566929133854,-0.07007988161557654
581,sawfish-pager,4,0.01615508885298869,-0.07007988161557654
582,LOLAutoCallPick,1,0.037162162162162164,-0.07007988161557654
583,protobuf,1,0.000574052812858783,-0.07007988161557654
584,TableTopMaps,0,0.12679856115107913,-0.07007988161557654
585,Bomberman,0,0.03718174943282077,-0.07007988161557654
586,notes,2,0.0019646365422396855,-0.07007988161557654
587,AppleScripts,20,0.02495490078171978,-0.07007988161557654
588,Webframework-IO-Module,0,0.0013720906596198803,-0.07007988161557654
589,logi-projects,51,0.03754693366708385,-0.07007988161557654
590,urweb,57,0.0400890868596882,-0.07007988161557654
591,psyche,0,0.008799617407938786,-0.07007988161557654
592,aggpasmod,2,0.02564102564102564,-0.07007988161557654
593,crowdstar-graphs,0,0.06666666666666667,-0.07007988161557654
594,cornerCountdown,0,0.42735042735042733,-0.07007988161557654
595,popgen,0,0.5,-0.07007988161557654
596,PureDataStepSequencer,3,0.00308641975308642,-0.07007988161557654
597,GW2CM,0,0.034703196347031964,-0.07007988161557654
598,mimosalib,3,0.007546582642859921,-0.07007988161557654
599,PureData-TouchOSC-example,1,,-0.07007988161557654
600,eigendrums,0,0.23741007194244604,-0.07007988161557654
601,netimpacthack,0,0.024390243902439025,-0.07007988161557654
602,hackspd,0,0.08029526965953601,-0.07007988161557654
603,mage-reset,19,0.02414486921529175,-0.07007988161557654
604,Force.com-Hackathon,1,0.003186968838526912,-0.07007988161557654
605,SimpleML.jl,2,0.0018956022028892969,-0.07007988161557654
606,THEGame,0,0.05069301848049282,-0.07007988161557654
607,easy-alt,0,0.025052192066805846,-0.07007988161557654
608,glslRiftDistort,7,0.1298342541436464,-0.07007988161557654
609,introducing-elixir,27,0.0006617442184452494,-0.07007988161557654
610,poxa,90,0.0,-0.07007988161557654
611,awk_examples,1,0.24,-0.07007988161557654
612,drabiter.github.io,0,0.006030150753768844,-0.07007988161557654
613,SchoolWork,0,0.025218707509171604,-0.07007988161557654
614,bachelor-thesis,1,0.016178567511242734,-0.07007988161557654
615,WINAssist,3,0.001336086481234058,-0.07007988161557654
616,mathhelper,0,0.005897354160025502,-0.07007988161557654
617,Pocket_AVR_Programmer,129,0.00016107598759714894,-0.07007988161557654
618,tomcat-instance-manager,4,0.02875399361022364,-0.07007988161557654
619,algorithm,0,8.415905898732957e-05,-0.07007988161557654
620,led-wordclock,5,0.0015888918457757392,-0.07007988161557654
621,rustfftw,1,0.33649289099526064,-0.07007988161557654
622,treegrep,0,0.1292134831460674,-0.07007988161557654
623,must,0,0.0866412213740458,-0.07007988161557654
624,VRL-Sunflow,1,0.00016788649624627014,-0.07007988161557654
625,amnesia,70,0.0321285140562249,-0.07007988161557654
626,Ratings31,3,0.2668232450711912,-0.07007988161557654
627,libgdx-particles,13,0.000989853996535511,-0.07007988161557654
628,tile-windows,0,0.12607944732297063,-0.07007988161557654
629,kaggle-titanic,666,0.0009090909090909091,-0.07007988161557654
630,tmux-config,0,0.125,-0.07007988161557654
631,TFC,0,9.005445860841522e-05,-0.07007988161557654
632,rust-challenge,0,0.09942084942084942,-0.07007988161557654
633,Round-House-Helper,0,0.0143233454066513,-0.07007988161557654
634,Hotbox-Helper,0,0.012204424103737605,-0.07007988161557654
635,around-zero,0,0.033856317093311314,-0.07007988161557654
636,posixvala,7,0.12121212121212122,-0.07007988161557654
637,uptide,7,0.014084507042253521,-0.07007988161557654
638,MandelbrotSet-CUDA,0,0.012611275964391693,-0.07007988161557654
639,concrete-summaries,0,0.12661870503597122,-0.07007988161557654
640,monomodular,8,0.017541994471613864,-0.07007988161557654
641,jtagulator,78,0.0061162079510703364,-0.07007988161557654
642,applescripts,0,0.1044776119402985,-0.07007988161557654
643,FF_COM,0,,-0.07007988161557654
644,Pcb-parts,1,0.007062321893197869,-0.07007988161557654
645,random_scripts,0,0.09734513274336283,-0.07007988161557654
646,espacosp,0,0.008704061895551257,-0.07007988161557654
647,kara-files,0,0.2508250825082508,-0.07007988161557654
648,MD_workflow,0,4.091530259593957e-05,-0.07007988161557654
649,file_mover,3,7.687079233557743e-05,-0.07007988161557654
650,nginx.conf,1,0.09375,-0.07007988161557654
651,DUnitX,171,0.018287243532560213,-0.07007988161557654
652,live-config,0,0.02768729641693811,-0.07007988161557654
653,pharo-compat,0,0.07977207977207978,-0.07007988161557654
654,Phexample,0,0.030303030303030304,-0.07007988161557654
655,elixir-tor,0,0.16666666666666666,-0.07007988161557654
656,foobarforce,3,0.3037037037037037,-0.07007988161557654
657,STUDENT-TUT,0,0.07415254237288135,-0.07007988161557654
658,GmailCode,0,0.5,-0.07007988161557654
659,simulator-x,3,0.00980898296334538,-0.07007988161557654
660,project--procmail-lib,0,0.016,-0.07007988161557654
661,ArcadeGameSelector,5,0.0547945205479452,-0.07007988161557654
662,novaha-bro-training,4,0.23148148148148148,-0.07007988161557654
663,prismo,1,0.1787709497206704,-0.07007988161557654
664,TriggerX,19,0.0009832841691248771,-0.07007988161557654
665,elixir-socket,113,0.012605042016806723,-0.07007988161557654
666,rust-recursive-descent-regex-parser,1,0.5,-0.07007988161557654
667,Clock2,4,0.008261392584206058,-0.07007988161557654
668,idris-type-providers,6,0.02201565557729941,-0.07007988161557654
669,TestXsd,0,0.010927989178798989,-0.07007988161557654
670,Play-Push,2,7.481893816962949e-06,-0.07007988161557654
671,CeylonGranny,0,0.03935599284436494,-0.07007988161557654
672,conference,2,0.008246874168661877,-0.07007988161557654
673,string-match,0,0.08771929824561403,-0.07007988161557654
674,360sun_maps,0,0.38831615120274915,-0.07007988161557654
675,Web-App-MVC,4,0.00322061191626409,-0.07007988161557654
676,panakeia,2,0.005115089514066497,-0.07007988161557654
677,rustbot,0,0.21030042918454936,-0.07007988161557654
678,Enterprise_Boilerplate,2,0.004998214923241699,-0.07007988161557654
679,sp-pd,0,0.021989602360545174,-0.07007988161557654
680,hol-light,1,0.12284457817382247,-0.07007988161557654
681,MonsterOS,0,0.10175213675213675,-0.07007988161557654
682,supersongs,0,0.030364372469635626,-0.07007988161557654
683,og-cs,3,0.007949790794979079,-0.07007988161557654
684,shamine,0,0.011374975054879265,-0.07007988161557654
685,DP,0,0.001600719955150335,-0.07007988161557654
686,perl6-CSS-Drafts,0,0.05244755244755245,-0.07007988161557654
687,SynchroVideo,1,0.010005360014293372,-0.07007988161557654
688,shadertoy,1,0.036737692872887584,-0.07007988161557654
689,imp_biological_systems,2,1.1106791803187648e-06,-0.07007988161557654
690,forjar,3,6.2057137699147e-05,-0.07007988161557654
691,Latex.bbpackage,7,0.002213613724405091,-0.07007988161557654
692,WrapToColumn,8,0.06801007556675062,-0.07007988161557654
693,rust-sched-bench,0,0.0009573066116318969,-0.07007988161557654
694,FactCheck.jl,36,0.014705882352941176,-0.07007988161557654
695,rust-rbtree,0,0.0,-0.07007988161557654
696,rust-echo-server,1,0.06862745098039216,-0.07007988161557654
697,Scala-Algorithms,0,0.2310126582278481,-0.07007988161557654
698,gpvlib,0,0.1051912568306011,-0.07007988161557654
699,hl2-hud-editor,0,0.0026923076923076926,-0.07007988161557654
700,hl2-toolkit,1,0.030416951469583047,-0.07007988161557654
701,steam-toolkit,1,0.016613076098606645,-0.07007988161557654
702,finalterm,190,0.15853658536585366,-0.07007988161557654
703,haxelib-xml-to-json,1,0.0013380909901873326,-0.07007988161557654
704,monkeyspine,5,0.0803420077119386,-0.07007988161557654
705,mediawerf_game,3,4.987110238153695e-05,-0.07007988161557654
706,xoos,1,0.029411764705882353,-0.07007988161557654
707,pellet,146,0.00020846418024133737,-0.07007988161557654
708,w3id.org,798,0.10280373831775699,-0.07007988161557654
709,rsg-SML,0,0.05507246376811594,-0.07007988161557654
710,megalib,21,0.002343978904189862,-0.07007988161557654
711,verapp-cmake,1,0.001931434089811685,-0.07007988161557654
712,csp-enque,0,0.012567324955116697,-0.07007988161557654
713,ddbmodel,5,0.125,-0.07007988161557654
714,async-ada,3,0.025252525252525256,-0.07007988161557654
715,pocket_corr,1,,-0.07007988161557654
716,ScratchMonkey,22,0.0025503170664460985,-0.07007988161557654
717,sdf,9,0.008613264427217916,-0.07007988161557654
718,vhdl,1,0.22904109589041094,-0.07007988161557654
719,PBL,0,0.0001144876140837902,-0.07007988161557654
720,WingsProvenanceExport,0,0.0024218077474892396,-0.07007988161557654
721,ssbench-wrapper,1,0.0066844919786096255,-0.07007988161557654
722,KaraGenerate,0,0.005023830993172742,-0.07007988161557654
723,grainBox,0,0.006820406165891852,-0.07007988161557654
724,wis-report,0,0.18253968253968253,-0.07007988161557654
725,matlabmag,0,0.05400696864111498,-0.07007988161557654
726,abap,6,0.0202437106918239,-0.07007988161557654
727,re-demexp,0,0.08660130718954248,-0.07007988161557654
728,of-task-actions,9,0.005274261603375527,-0.07007988161557654
729,Codigos,2,0.5441176470588235,-0.07007988161557654
730,mongo4delphi,10,0.24164133738601823,-0.07007988161557654
731,edu.gatech.mbse.mdsysmlmodelica,5,0.006430868167202572,-0.07007988161557654
732,Structural_Tab,2,0.2161290322580645,-0.07007988161557654
733,sourcemod-assister-dominations,0,0.11436170212765959,-0.07007988161557654
734,vvvv-modules,0,0.021916200731690483,-0.07007988161557654
735,Modelica_DeviceDrivers,24,0.25,-0.07007988161557654
736,vga_test,0,0.01080607476635514,-0.07007988161557654
737,XML.jl,2,0.010555441688870671,-0.07007988161557654
738,rust-asm-demo,0,0.0,-0.07007988161557654
739,MathematicalPhysics,13,0.0011803966533313975,-0.07007988161557654
740,package-ls,0,0.13353115727002968,-0.07007988161557654
741,kp-korora-backgrounds,0,0.014436619718309859,-0.07007988161557654
742,StriatalSpinyProjectionNeuron,2,0.04989542874215716,-0.07007988161557654
743,matcher4cl,1,0.13412017167381973,-0.07007988161557654
744,BookSourceCode,13,4.112645356309312e-05,-0.07007988161557654
745,shopify-birthday-suit,54,0.015228426395939087,-0.07007988161557654
746,digital-modul-m,2,0.0013164823591363876,-0.07007988161557654
747,ImageView.jl,32,0.004768392370572206,-0.07007988161557654
748,MGR,0,0.0411522633744856,-0.07007988161557654
749,meta-clutter,0,0.031969309462915596,-0.07007988161557654
750,Progress-Study-Calendar,0,0.9597546605432516,-0.07007988161557654
751,transmittance,0,0.13823529411764707,-0.07007988161557654
752,faad2,0,0.028469750889679714,-0.07007988161557654
753,testrepo,0,0.0,-0.07007988161557654
754,cryptocades,2,0.005669348939283102,-0.07007988161557654
755,lab_turbulence,2,0.04104477611940298,-0.07007988161557654
756,PrettifyRebol,6,0.02268760907504363,-0.07007988161557654
757,QuarterMaster,4,0.05223214285714286,-0.07007988161557654
758,neuf,0,0.08486238532110092,-0.07007988161557654
759,VistA-M,33,0.0006305904061383109,-0.07007988161557654
760,meta-webos-backports,2,0.03141318537859008,-0.07007988161557654
761,ccs-anadroid,4,1.706636540627654e-05,-0.07007988161557654
762,noise_interface,0,0.22960470984020184,-0.07007988161557654
763,l4d2-addons,2,0.05076953827703378,-0.07007988161557654
764,OkGo,3,0.005946601941747573,-0.07007988161557654
765,piracontroller,0,0.055359838953195774,-0.07007988161557654
766,uber-scripts,50,0.12844036697247707,-0.07007988161557654
767,shanzhashu,1,0.01262214983713355,-0.07007988161557654
768,winscp,21,0.002847512599965022,-0.07007988161557654
769,News-YC---iPhone,156,0.0030904196989333067,-0.07007988161557654
770,focal,0,0.005963029218843173,-0.07007988161557654
771,vngrape,0,0.0196078431372549,-0.07007988161557654
772,LAMobileDevWeek2013,0,0.0002803476310625175,-0.07007988161557654
773,popgen-notes,101,0.0011665888940737283,-0.07007988161557654
774,corpcrawl,0,5.3289162538606886e-05,-0.07007988161557654
775,vih_employees,0,0.022073921971252568,-0.07007988161557654
776,vih_lectures,0,0.014481990345339769,-0.07007988161557654
777,vih_subjects,0,0.013414634146341465,-0.07007988161557654
778,vih_participant_quotes,0,0.04758883248730964,-0.07007988161557654
779,gnuplot-colorbrewer,46,0.000373943609303717,-0.07007988161557654
780,pengo-papiliopro,0,0.03215248363496342,-0.07007988161557654
781,tfbayes,1,0.01658374792703151,-0.07007988161557654
782,rlg,0,0.0,-0.07007988161557654
783,MISHAP,0,0.05445827432858811,-0.07007988161557654
784,andersonaap.github.io,0,0.005483028720626632,-0.07007988161557654
785,firstrepository,1,0.0002050020500205002,-0.07007988161557654
786,pbi,18,0.0014619883040935672,-0.07007988161557654
787,ploy,0,0.0032686859882327304,-0.07007988161557654
788,Projet-MODAL-SNA,0,0.36069114470842334,-0.07007988161557654
789,Podder,0,0.02695800227014756,-0.07007988161557654
790,meta-gir,9,0.034782608695652174,-0.07007988161557654
791,IdleLogout,4,0.00597609561752988,-0.07007988161557654
792,CUDA,10,0.016666666666666666,-0.07007988161557654
793,vMIPS,1,0.00026476039184537993,-0.07007988161557654
794,puremvc-delphi-standard-framework,14,0.001447784508705757,-0.07007988161557654
795,tcl-simple-templater,3,0.1778523489932886,-0.07007988161557654
796,cs,0,0.06521739130434782,-0.07007988161557654
797,Racers-Alternate-Installer,2,0.020050125313283207,-0.07007988161557654
798,polartide,0,0.031991241941369666,-0.07007988161557654
799,gmatrix,5,0.005221932114882507,-0.07007988161557654
800,pram.github.io,0,0.009451219512195122,-0.07007988161557654
801,compmusstuff,0,0.07263513513513513,-0.07007988161557654
802,omgrofl-examples,1,0.1951219512195122,-0.07007988161557654
803,Quantum,0,0.020727341247409083,-0.07007988161557654
804,QlockToo,1,0.02424830261881668,-0.07007988161557654
805,FFmpegM,1,0.043478260869565216,-0.07007988161557654
806,Cinema4D-Helpers,2,0.03374233128834356,-0.07007988161557654
807,orgafoo,3,0.0,-0.07007988161557654
808,Adafruit-Flora-Mainboard,6,0.0,-0.07007988161557654
809,wikiduper,2,0.012422360248447204,-0.07007988161557654
810,xbian-package-lirc,2,0.011825922421948912,-0.07007988161557654
811,riak-librarian,2,0.0639386189258312,-0.07007988161557654
812,VSoft.WeakReferences,12,0.011219081272084805,-0.07007988161557654
813,edith,8,0.06609195402298851,-0.07007988161557654
814,Rebol2,5,0.23756432246998285,-0.07007988161557654
815,Seven-Languages-Caesar-Cipher,0,0.01968503937007874,-0.07007988161557654
816,mtgo-trade_helper,0,0.008328995314940135,-0.07007988161557654
817,gist,0,0.017038777908343128,-0.07007988161557654
818,zedboard,3,0.024036627241510875,-0.07007988161557654
819,upload.mantidproject.org,0,0.0166,-0.07007988161557654
820,LoomSnake,0,0.10606060606060606,-0.07007988161557654
821,ply,0,0.24074074074074076,-0.07007988161557654
822,textual-scripts,4,0.004608294930875576,-0.07007988161557654
823,blg-tool,1,0.011194029850746268,-0.07007988161557654
824,isbl,1,0.004295241324742851,-0.07007988161557654
825,baseflight-tool,2,0.007898351648351648,-0.07007988161557654
826,phd-thesis,2,0.004247286455875413,-0.07007988161557654
827,nixconfs,0,0.018315018315018316,-0.07007988161557654
828,mark,0,0.05251141552511415,-0.07007988161557654
829,quard,0,0.0005349087104913114,-0.07007988161557654
830,rust-rand,2,0.042068361086765996,-0.07007988161557654
831,LibExpat.jl,32,0.018786127167630055,-0.07007988161557654
832,portablelistings,0,0.05066872427983539,-0.07007988161557654
833,BeagleDancer,3,0.05366814377154111,-0.07007988161557654
834,ShadowDB,1,0.022727272727272728,-0.07007988161557654
835,ancel-search-tool,1,0.15666666666666668,-0.07007988161557654
836,windowpad-win,0,0.003590664272890485,-0.07007988161557654
837,gaxb,3,0.014563106796116505,-0.07007988161557654
838,sib-google-spreadsheet-validator,0,0.001467351430667645,-0.07007988161557654
839,eagle,4,0.0019034261671007813,-0.07007988161557654
840,pak128,3,0.005263157894736842,-0.07007988161557654
841,omnifocus_scripts,0,0.5675675675675675,-0.07007988161557654
842,garfield,0,0.11595744680851064,-0.07007988161557654
843,concrete,2,0.024647887323943664,-0.07007988161557654
844,sfrmaker,0,0.0019105846388995033,-0.07007988161557654
845,shesme,0,0.013307984790874524,-0.07007988161557654
846,babygnusbuino,2,0.0009497678345293374,-0.07007988161557654
847,bro-experiments,0,0.4639175257731959,-0.07007988161557654
848,Quaternions.jl,1,0.05594405594405595,-0.07007988161557654
849,seminars,5,0.002171552660152009,-0.07007988161557654
850,HookieDatReader,2,0.08530805687203792,-0.07007988161557654
851,parseregs,1,0.5,-0.07007988161557654
852,sideproject,0,0.02404643449419569,-0.07007988161557654
853,XML-API,23,0.056338028169014086,-0.07007988161557654
854,naep,1,0.5,-0.07007988161557654
855,fpps,0,0.043735820519284097,-0.07007988161557654
856,GoogleDocs,0,0.4423076923076923,-0.07007988161557654
857,postscript-schedulegrid,0,0.03508771929824561,-0.07007988161557654
858,xsrss,0,0.2310126582278481,-0.07007988161557654
859,introduction-to-functional-programming,0,0.21951219512195122,-0.07007988161557654
860,ahk,0,0.5,-0.07007988161557654
861,android_device_rockchip_rk30board,4,0.00026449428692340246,-0.07007988161557654
862,osvvm,1,0.5,-0.07007988161557654
863,fsmlock,1,0.5,-0.07007988161557654
864,CPU,0,0.32928405272680283,-0.07007988161557654
865,SML-Lint,5,0.02043132803632236,-0.07007988161557654
866,pd-skratchpad,0,0.0044819122825738985,-0.07007988161557654
867,rook,1,0.17771883289124668,-0.07007988161557654
868,DayFolder,0,0.22252597047566977,-0.07007988161557654
869,Future-Q,0,0.07993197278911565,-0.07007988161557654
870,ijitsuki,4,0.01922077922077922,-0.07007988161557654
871,Slic3r-Droplet-for-OSX,1,0.024390243902439025,-0.07007988161557654
872,halloween,0,0.03076923076923077,-0.07007988161557654
873,Pascal,0,0.17647058823529413,-0.07007988161557654
874,PasteIt,5,0.016569200779727095,-0.07007988161557654
875,EnumeratingTheRationals,0,0.0069522735813603905,-0.07007988161557654
876,HackME,1,0.0003601110274898238,-0.07007988161557654
877,lazyfoo,0,0.2579637726420987,-0.07007988161557654
878,faust-pd-modalbar-bells,0,0.034277879341864714,-0.07007988161557654
879,wifire16,3,0.021360063661366207,-0.07007988161557654
880,linearscan.rs,3,0.06870229007633588,-0.07007988161557654
881,learning-clips,0,0.3314917127071823,-0.07007988161557654
882,heroku-buildpack-apache,22,0.0,-0.07007988161557654
883,simple-cpu-sensor,2,0.024907749077490774,-0.07007988161557654
884,struktura,0,0.40714285714285714,-0.07007988161557654
885,gochan,0,0.057926829268292686,-0.07007988161557654
886,MoMo-Firmware,6,0.028906955736224028,-0.07007988161557654
887,dynamo_heroku_demo,0,,-0.07007988161557654
888,AlfredWorkflows,2,0.20588235294117646,-0.07007988161557654
889,IsingModels.jl,2,0.44,-0.07007988161557654
890,PLX.jl,6,0.005397070161912105,-0.07007988161557654
891,sc-learningCurve,0,0.3251028806584362,-0.07007988161557654
892,brwvs-opensource,0,0.0,-0.07007988161557654
893,util_scripts,0,0.09302325581395349,-0.07007988161557654
894,iorm,2,0.050359712230215826,-0.07007988161557654
895,Text-IO-DCPU-16,0,0.10638297872340426,-0.07007988161557654
896,hxDelaunay,1,0.036226415094339624,-0.07007988161557654
897,vhdlmodules,0,0.6136363636363636,-0.07007988161557654
898,RB-MC-rcon,1,0.013341804320203304,-0.07007988161557654
899,rustic_cells,0,0.1179245283018868,-0.07007988161557654
900,CloudRecruit,0,0.01824817518248175,-0.07007988161557654
901,picade,4,0.0020200210957868133,-0.07007988161557654
902,wibble,1,0.006085192697768763,-0.07007988161557654
903,xml,4,0.0032393466557167627,-0.07007988161557654
904,activities,0,0.5,-0.07007988161557654
905,arraylist,1,0.042600896860986545,-0.07007988161557654
906,funcs,0,0.06978653530377668,-0.07007988161557654
907,stringbuffer,0,0.0,-0.07007988161557654
908,vrope,1,0.5,-0.07007988161557654
909,DictUtils.jl,2,0.5460526315789473,-0.07007988161557654
910,Papers,4,0.11607142857142858,-0.07007988161557654
911,get-me-started-with,0,0.19621903520208606,-0.07007988161557654
912,callbacks,1,0.17924528301886794,-0.07007988161557654
913,sortablelist,0,0.5,-0.07007988161557654
914,sublimetext-markup-jira-confluence,14,0.0015444015444015444,-0.07007988161557654
915,wr-rf-demo,1,0.05101373446697188,-0.07007988161557654
916,fancy_irc,1,0.09239130434782608,-0.07007988161557654
917,arpie,22,0.00026232948583420777,-0.07007988161557654
918,scalaCoursera,0,,-0.07007988161557654
919,ease,95,0.03160270880361174,-0.07007988161557654
920,pd-kinect-skeleton,3,0.0029857602204869087,-0.07007988161557654
921,rpgkeeper,4,0.00998167038571884,-0.07007988161557654
922,zeek-cryptomining,8,0.026200873362445413,-0.07007988161557654
923,vector-entailment,24,4.05588733024713e-05,-0.07007988161557654
924,sourcemod-force-domination-quotes,0,0.1784037558685446,-0.07007988161557654
925,XpressoSmoothie,6,0.030466334592923392,-0.07007988161557654
926,Pure-Data,5,0.07355221949096294,-0.07007988161557654
927,UniMapper,0,0.0779816513761468,-0.07007988161557654
928,Apex-Util,4,0.11065573770491804,-0.07007988161557654
