,Repository,Forks,avg_grade,Correlation
466,training,0,0.20399624181834766,-0.07850685911886661
467,rscr,0,0.2632353837646706,-0.07850685911886661
468,A-Scholar-In-The-Woods,0,0.15603127746193285,-0.07850685911886661
469,LibreOffice-Colors,2,0.5,-0.07850685911886661
470,kuberam,2,0.5230375327294837,-0.07850685911886661
471,2D-infinite-map,1,0.24998296427058198,-0.07850685911886661
472,rust-test,0,0.5,-0.07850685911886661
473,tiny_tiny_rss-openshift-quickstart,23,0.09690959180010417,-0.07850685911886661
474,UnityThirdPersonTutorial,193,0.11639360650694297,-0.07850685911886661
475,calc_LZC,0,0.1761780251395773,-0.07850685911886661
476,distributed-data-structures,2,0.24793764322506126,-0.07850685911886661
477,VideoCtrl,0,0.1410451777404294,-0.07850685911886661
478,NanoKontrol.sc,6,0.26151853175437756,-0.07850685911886661
479,bedrock-examples,0,0.24688928206842065,-0.07850685911886661
480,virtaus,0,0.3900350394974048,-0.07850685911886661
481,ciclop,0,0.43285641533264013,-0.07850685911886661
482,remake,6,0.17890887036587527,-0.07850685911886661
483,SymPy.jl,1,0.2514666646585166,-0.07850685911886661
484,Tigpiler,10,0.15705045091762287,-0.07850685911886661
485,SuperCollider_Tutorials,8,0.10879129824462427,-0.07850685911886661
486,kaosslicer,0,0.07550770499222427,-0.07850685911886661
487,draino,0,0.14134722671417885,-0.07850685911886661
488,exdatetime,0,0.31983702348068777,-0.07850685911886661
489,RustMatrices,0,0.5928134285051815,-0.07850685911886661
490,tracer_sample,0,0.7402184890050922,-0.07850685911886661
491,study,2,0.282352582680379,-0.07850685911886661
492,Charta,0,0.2025406411935546,-0.07850685911886661
493,fixjava,0,0.18617783544265276,-0.07850685911886661
494,CUDoom,0,0.10483007745931304,-0.07850685911886661
495,SCRepo,0,0.17256109804908132,-0.07850685911886661
496,nim-locale,3,0.38313420097979567,-0.07850685911886661
497,time_break_down,0,0.22139083747345292,-0.07850685911886661
498,ath10k-firmware,244,0.13090909090909092,-0.07850685911886661
499,FeedTheMonkey,19,0.21205092970430145,-0.07850685911886661
500,pequerrechos,1,0.08257799057015919,-0.07850685911886661
501,VHDL,2,0.2977677209406012,-0.07850685911886661
502,SimpleMCMC.jl,1,0.35607074830748453,-0.07850685911886661
503,ci,1,0.1991892933511743,-0.07850685911886661
504,SimpleSDHC,9,0.11528427446018905,-0.07850685911886661
505,samp-lib-3dmenu,2,0.05026565602278406,-0.07850685911886661
506,bricabrac,0,0.4879330403253914,-0.07850685911886661
507,meta-gstreamer1.0,250,0.32942663389450944,-0.07850685911886661
508,Rocket-Launcher,1,0.032942506605183705,-0.07850685911886661
509,kotbuilder,0,0.21972017578741446,-0.07850685911886661
510,nodejs-portable,57,0.02524893238815408,-0.07850685911886661
511,aad-scripts,0,0.09108716054460676,-0.07850685911886661
512,aietes,0,0.16621589809317489,-0.07850685911886661
513,datos-indexer,0,0.32098386414962843,-0.07850685911886661
514,scala-learning,0,0.04229467029599395,-0.07850685911886661
515,OpenILDA,13,0.09737668898453433,-0.07850685911886661
516,kake,0,0.23457859925717633,-0.07850685911886661
517,CRAHN_examples,4,0.5,-0.07850685911886661
518,jklmouse,3,0.23755560997018088,-0.07850685911886661
519,atomicity,0,0.11280055081609555,-0.07850685911886661
520,coinchanger_elixir,0,0.3354539814477481,-0.07850685911886661
521,vimfiles,0,0.281790676754919,-0.07850685911886661
522,IGraphR,4,0.27347668716780227,-0.07850685911886661
523,ezeShaderSuite,3,0.26080032657998575,-0.07850685911886661
524,LilyPad_MP3_Player,32,0.03152451548275056,-0.07850685911886661
525,ooc-mxml,0,0.21265048740577666,-0.07850685911886661
526,slidesync,0,0.189256941535685,-0.07850685911886661
527,nixie,1,0.17335436564921775,-0.07850685911886661
528,autohotkeyrc,0,0.2229480493072519,-0.07850685911886661
529,PyNotebooks,6,0.29374711448619295,-0.07850685911886661
530,sf,1,0.2681384056171639,-0.07850685911886661
531,pad-phreak,0,0.5,-0.07850685911886661
532,ncl-read_grads,3,0.5,-0.07850685911886661
533,cuda,20,0.4922198958661418,-0.07850685911886661
534,intranet-idea-management,0,0.2589195037646733,-0.07850685911886661
535,intranet-hr,1,0.14235239705045075,-0.07850685911886661
536,intranet-reporting-tutorial,1,0.10399435194339374,-0.07850685911886661
537,rcv,0,0.32274286392793095,-0.07850685911886661
538,intranet-timesheet2-task-popup,0,0.10743801652892561,-0.07850685911886661
539,intranet-xmlrpc,0,0.09574468085106383,-0.07850685911886661
540,intranet-workflow,1,0.2629441976933957,-0.07850685911886661
541,ly-crx,0,0.10299270514563949,-0.07850685911886661
542,ChainedVectors.jl,3,0.1704638140624989,-0.07850685911886661
543,screenshoot.ahk,2,0.28,-0.07850685911886661
544,HDFS.jl,9,0.2158791444184674,-0.07850685911886661
545,Analytics.Monkey,2,0.3437450328231081,-0.07850685911886661
546,getcwd,2,0.29291718361621305,-0.07850685911886661
547,cmd,1,0.26038632828369873,-0.07850685911886661
548,childes-pos,4,0.13128741142610326,-0.07850685911886661
549,Demo,0,0.108834435152892,-0.07850685911886661
550,prot-redis,4,0.40389121535208966,-0.07850685911886661
551,forth-exercises,1,0.0751567796460083,-0.07850685911886661
552,3Dthings,3,0.19035915384396887,-0.07850685911886661
553,VizDiamonds,0,0.15908882102658323,-0.07850685911886661
554,PTools.jl,6,0.05791893735109968,-0.07850685911886661
555,xotcl-core,1,0.23109427009964195,-0.07850685911886661
556,grlib,6,,-0.07850685911886661
557,food_circles,14,0.38582540486713374,-0.07850685911886661
558,owl-toolkit,5,0.19936674746483712,-0.07850685911886661
559,rsk,0,0.23106094990541626,-0.07850685911886661
560,Dynare.jl,10,0.14274111803071962,-0.07850685911886661
561,pydot-py3,0,0.014919397045689127,-0.07850685911886661
562,sbol,4,0.16702729143366912,-0.07850685911886661
563,rascal,1,0.14449515031308496,-0.07850685911886661
564,mac-taskpaper,21,0.003373331701575887,-0.07850685911886661
565,Tilers,0,0.1850079855398694,-0.07850685911886661
566,delvj,5,0.1099234728762915,-0.07850685911886661
567,testGit,0,0.12960020173072262,-0.07850685911886661
568,rpieffectbox,30,0.05294560359590871,-0.07850685911886661
569,pca-supernovae,0,0.5804872830251484,-0.07850685911886661
570,outlook-to-asana,3,0.212796153967633,-0.07850685911886661
571,crowdsourcing-class.github.io,15,0.1472939476686694,-0.07850685911886661
572,rust-game,0,0.15274882776220045,-0.07850685911886661
573,ooc-allegro5,0,0.21477448521790019,-0.07850685911886661
574,delphi-json,29,0.20701073390862,-0.07850685911886661
575,dprokop.github.io,0,0.8002603058625252,-0.07850685911886661
576,curiosity,1,0.06215993340986915,-0.07850685911886661
577,test-pkg,0,0.4184624054087889,-0.07850685911886661
578,rust-fmt,1,0.24071860026194358,-0.07850685911886661
579,DLReminder,0,0.08080625408606183,-0.07850685911886661
580,HorizontalPicker,23,0.01716699367382736,-0.07850685911886661
581,sawfish-pager,4,0.09244227381303036,-0.07850685911886661
582,LOLAutoCallPick,1,0.10563686495949562,-0.07850685911886661
583,protobuf,1,0.037348201134888244,-0.07850685911886661
584,TableTopMaps,0,0.3257943562069845,-0.07850685911886661
585,Bomberman,0,0.2239854138008051,-0.07850685911886661
586,notes,2,0.14213386808651182,-0.07850685911886661
587,AppleScripts,20,0.17653210050254672,-0.07850685911886661
588,Webframework-IO-Module,0,0.3400695225987991,-0.07850685911886661
589,logi-projects,51,0.2727796919435874,-0.07850685911886661
590,urweb,57,0.10665190334573758,-0.07850685911886661
591,psyche,0,0.1840619888833247,-0.07850685911886661
592,aggpasmod,2,0.7102970631096781,-0.07850685911886661
593,crowdstar-graphs,0,0.1447139358508611,-0.07850685911886661
594,cornerCountdown,0,0.05161648949366798,-0.07850685911886661
595,popgen,0,0.5,-0.07850685911886661
596,PureDataStepSequencer,3,0.22362473521536183,-0.07850685911886661
597,GW2CM,0,0.4204418033378921,-0.07850685911886661
598,mimosalib,3,0.2509174928198644,-0.07850685911886661
599,PureData-TouchOSC-example,1,,-0.07850685911886661
600,eigendrums,0,0.43782953082797593,-0.07850685911886661
601,netimpacthack,0,0.30875717255424445,-0.07850685911886661
602,hackspd,0,0.5269422689920287,-0.07850685911886661
603,mage-reset,19,0.231294047171622,-0.07850685911886661
604,Force.com-Hackathon,1,0.08925609763833767,-0.07850685911886661
605,SimpleML.jl,2,0.30156623236755314,-0.07850685911886661
606,THEGame,0,0.2472079512429744,-0.07850685911886661
607,easy-alt,0,0.13995011632501744,-0.07850685911886661
608,glslRiftDistort,7,0.10805251299288787,-0.07850685911886661
609,introducing-elixir,27,0.12642850079896378,-0.07850685911886661
610,poxa,90,0.22464755751851184,-0.07850685911886661
611,awk_examples,1,0.5403727075308037,-0.07850685911886661
612,drabiter.github.io,0,0.10295971817918746,-0.07850685911886661
613,SchoolWork,0,0.1957615821656714,-0.07850685911886661
614,bachelor-thesis,1,0.15868235525952054,-0.07850685911886661
615,WINAssist,3,0.2316033876946726,-0.07850685911886661
616,mathhelper,0,0.38152326241965334,-0.07850685911886661
617,Pocket_AVR_Programmer,129,0.1662011484335728,-0.07850685911886661
618,tomcat-instance-manager,4,0.02275265573731569,-0.07850685911886661
619,algorithm,0,0.413148212309409,-0.07850685911886661
620,led-wordclock,5,0.17589888518438485,-0.07850685911886661
621,rustfftw,1,0.12698549128391404,-0.07850685911886661
622,treegrep,0,0.2768377892863173,-0.07850685911886661
623,must,0,0.2215329699325961,-0.07850685911886661
624,VRL-Sunflow,1,0.06335298513711349,-0.07850685911886661
625,amnesia,70,0.15478331990962743,-0.07850685911886661
626,Ratings31,3,0.027402582741872072,-0.07850685911886661
627,libgdx-particles,13,0.3316771524174841,-0.07850685911886661
628,tile-windows,0,0.20315875453585674,-0.07850685911886661
629,kaggle-titanic,666,0.2644390548981618,-0.07850685911886661
630,tmux-config,0,0.08692398354382445,-0.07850685911886661
631,TFC,0,0.32525916832976376,-0.07850685911886661
632,rust-challenge,0,0.14957671901260675,-0.07850685911886661
633,Round-House-Helper,0,0.20374421791095565,-0.07850685911886661
634,Hotbox-Helper,0,0.31231050363776464,-0.07850685911886661
635,around-zero,0,0.16734507132007656,-0.07850685911886661
636,posixvala,7,0.3508577345516303,-0.07850685911886661
637,uptide,7,0.12411025149089737,-0.07850685911886661
638,MandelbrotSet-CUDA,0,0.06156876272139523,-0.07850685911886661
639,concrete-summaries,0,0.2623008151039374,-0.07850685911886661
640,monomodular,8,0.21867033941430092,-0.07850685911886661
641,jtagulator,78,0.015138702645034946,-0.07850685911886661
642,applescripts,0,0.10199604382459625,-0.07850685911886661
643,FF_COM,0,,-0.07850685911886661
644,Pcb-parts,1,0.3291265832805611,-0.07850685911886661
645,random_scripts,0,0.4032402137703108,-0.07850685911886661
646,espacosp,0,0.3284947089194551,-0.07850685911886661
647,kara-files,0,0.5060690740589331,-0.07850685911886661
648,MD_workflow,0,0.22801697977576138,-0.07850685911886661
649,file_mover,3,0.08282937044505878,-0.07850685911886661
650,nginx.conf,1,0.5143531488218873,-0.07850685911886661
651,DUnitX,171,0.08507466183878018,-0.07850685911886661
652,live-config,0,0.16223481482013746,-0.07850685911886661
653,pharo-compat,0,0.21647114637344328,-0.07850685911886661
654,Phexample,0,0.28473984534096647,-0.07850685911886661
655,elixir-tor,0,0.2422484779730643,-0.07850685911886661
656,foobarforce,3,0.03091974858547452,-0.07850685911886661
657,STUDENT-TUT,0,0.2601370838483615,-0.07850685911886661
658,GmailCode,0,0.5,-0.07850685911886661
659,simulator-x,3,0.26219030602743243,-0.07850685911886661
660,project--procmail-lib,0,0.6060739417382681,-0.07850685911886661
661,ArcadeGameSelector,5,0.16395127976730045,-0.07850685911886661
662,novaha-bro-training,4,0.35056345968558184,-0.07850685911886661
663,prismo,1,0.18530550989176753,-0.07850685911886661
664,TriggerX,19,0.1517356872077044,-0.07850685911886661
665,elixir-socket,113,0.058178713406099064,-0.07850685911886661
666,rust-recursive-descent-regex-parser,1,0.5,-0.07850685911886661
667,Clock2,4,0.2210000077109714,-0.07850685911886661
668,idris-type-providers,6,0.08531409124244757,-0.07850685911886661
669,TestXsd,0,0.31655562211064137,-0.07850685911886661
670,Play-Push,2,0.14529673286316863,-0.07850685911886661
671,CeylonGranny,0,0.07907108783499421,-0.07850685911886661
672,conference,2,0.14635463954693753,-0.07850685911886661
673,string-match,0,0.2946395313694029,-0.07850685911886661
674,360sun_maps,0,0.0982727733295732,-0.07850685911886661
675,Web-App-MVC,4,0.17121905802916457,-0.07850685911886661
676,panakeia,2,0.1349581388093581,-0.07850685911886661
677,rustbot,0,0.3906149167964028,-0.07850685911886661
678,Enterprise_Boilerplate,2,0.19083347186355687,-0.07850685911886661
679,sp-pd,0,0.272641654366191,-0.07850685911886661
680,hol-light,1,0.23802272913900976,-0.07850685911886661
681,MonsterOS,0,0.06044368759174466,-0.07850685911886661
682,supersongs,0,0.23141633203229453,-0.07850685911886661
683,og-cs,3,0.19505961784004022,-0.07850685911886661
684,shamine,0,0.18418914030195596,-0.07850685911886661
685,DP,0,0.3100180455932275,-0.07850685911886661
686,perl6-CSS-Drafts,0,0.15734034000239894,-0.07850685911886661
687,SynchroVideo,1,0.2683166822323271,-0.07850685911886661
688,shadertoy,1,0.733597930599124,-0.07850685911886661
689,imp_biological_systems,2,0.05088240285261461,-0.07850685911886661
690,forjar,3,0.1509063381387265,-0.07850685911886661
691,Latex.bbpackage,7,0.13194917498905673,-0.07850685911886661
692,WrapToColumn,8,0.07390936812815938,-0.07850685911886661
693,rust-sched-bench,0,0.2785815357724881,-0.07850685911886661
694,FactCheck.jl,36,0.31276377823525586,-0.07850685911886661
695,rust-rbtree,0,0.08391084699636593,-0.07850685911886661
696,rust-echo-server,1,0.6594209984706249,-0.07850685911886661
697,Scala-Algorithms,0,0.4069442222404345,-0.07850685911886661
698,gpvlib,0,0.40685990737215383,-0.07850685911886661
699,hl2-hud-editor,0,0.3051283909308695,-0.07850685911886661
700,hl2-toolkit,1,0.20665312902499292,-0.07850685911886661
701,steam-toolkit,1,0.3499410587478986,-0.07850685911886661
702,finalterm,190,0.10274214499605311,-0.07850685911886661
703,haxelib-xml-to-json,1,0.42333337585844477,-0.07850685911886661
704,monkeyspine,5,0.1504459521303686,-0.07850685911886661
705,mediawerf_game,3,0.49587549479261783,-0.07850685911886661
706,xoos,1,0.04300400152240116,-0.07850685911886661
707,pellet,146,0.26493552087417954,-0.07850685911886661
708,w3id.org,798,0.4422267038276508,-0.07850685911886661
709,rsg-SML,0,0.185342842590422,-0.07850685911886661
710,megalib,21,0.22134838560020997,-0.07850685911886661
711,verapp-cmake,1,0.20925378377180026,-0.07850685911886661
712,csp-enque,0,0.09455950044862198,-0.07850685911886661
713,ddbmodel,5,0.278356992893538,-0.07850685911886661
714,async-ada,3,0.18970874631567708,-0.07850685911886661
715,pocket_corr,1,,-0.07850685911886661
716,ScratchMonkey,22,0.4464247475513715,-0.07850685911886661
717,sdf,9,0.4410056663323221,-0.07850685911886661
718,vhdl,1,0.2403960082298522,-0.07850685911886661
719,PBL,0,0.013535056534885632,-0.07850685911886661
720,WingsProvenanceExport,0,0.0425449456268506,-0.07850685911886661
721,ssbench-wrapper,1,0.12821989274564854,-0.07850685911886661
722,KaraGenerate,0,0.26560154574766226,-0.07850685911886661
723,grainBox,0,0.1543843060328569,-0.07850685911886661
724,wis-report,0,0.2665123109544983,-0.07850685911886661
725,matlabmag,0,0.31137156206400596,-0.07850685911886661
726,abap,6,0.024476167011587863,-0.07850685911886661
727,re-demexp,0,0.19509963980706807,-0.07850685911886661
728,of-task-actions,9,0.41615688746255397,-0.07850685911886661
729,Codigos,2,0.044032797095555236,-0.07850685911886661
730,mongo4delphi,10,0.14280560336609338,-0.07850685911886661
731,edu.gatech.mbse.mdsysmlmodelica,5,0.009426583066328787,-0.07850685911886661
732,Structural_Tab,2,0.059389637058190656,-0.07850685911886661
733,sourcemod-assister-dominations,0,0.2133495347439161,-0.07850685911886661
734,vvvv-modules,0,0.22605308857938486,-0.07850685911886661
735,Modelica_DeviceDrivers,24,0.32453849186970307,-0.07850685911886661
736,vga_test,0,0.3571869037880048,-0.07850685911886661
737,XML.jl,2,0.12596278419086143,-0.07850685911886661
738,rust-asm-demo,0,0.8467980872616038,-0.07850685911886661
739,MathematicalPhysics,13,0.16722630153477763,-0.07850685911886661
740,package-ls,0,0.36588235998829793,-0.07850685911886661
741,kp-korora-backgrounds,0,0.5424967549029068,-0.07850685911886661
742,StriatalSpinyProjectionNeuron,2,0.47317768920292413,-0.07850685911886661
743,matcher4cl,1,0.4926538451222129,-0.07850685911886661
744,BookSourceCode,13,0.09995596826831134,-0.07850685911886661
745,shopify-birthday-suit,54,0.034164881034055274,-0.07850685911886661
746,digital-modul-m,2,0.16243501773902777,-0.07850685911886661
747,ImageView.jl,32,0.0784634185779417,-0.07850685911886661
748,MGR,0,0.1923918299476289,-0.07850685911886661
749,meta-clutter,0,0.17909176190909526,-0.07850685911886661
750,Progress-Study-Calendar,0,0.9222269629686163,-0.07850685911886661
751,transmittance,0,0.1055734809281807,-0.07850685911886661
752,faad2,0,0.20033297018608687,-0.07850685911886661
753,testrepo,0,0.0,-0.07850685911886661
754,cryptocades,2,0.5074901227015738,-0.07850685911886661
755,lab_turbulence,2,0.2894560295924389,-0.07850685911886661
756,PrettifyRebol,6,0.2751501044164053,-0.07850685911886661
757,QuarterMaster,4,0.3296114899796073,-0.07850685911886661
758,neuf,0,0.24896557237273984,-0.07850685911886661
759,VistA-M,33,0.11008556862918117,-0.07850685911886661
760,meta-webos-backports,2,0.3402874339895441,-0.07850685911886661
761,ccs-anadroid,4,0.3246059792236428,-0.07850685911886661
762,noise_interface,0,0.38002088393750033,-0.07850685911886661
763,l4d2-addons,2,0.062058758498916386,-0.07850685911886661
764,OkGo,3,0.07124096896166036,-0.07850685911886661
765,piracontroller,0,0.11852769777816466,-0.07850685911886661
766,uber-scripts,50,0.16425870355699584,-0.07850685911886661
767,shanzhashu,1,0.28921175582919434,-0.07850685911886661
768,winscp,21,0.9355324013615498,-0.07850685911886661
769,News-YC---iPhone,156,0.09719162933556065,-0.07850685911886661
770,focal,0,0.3425271587862008,-0.07850685911886661
771,vngrape,0,0.16585129848391936,-0.07850685911886661
772,LAMobileDevWeek2013,0,0.0003953822648834327,-0.07850685911886661
773,popgen-notes,101,0.011254436832940534,-0.07850685911886661
774,corpcrawl,0,0.44948235336297193,-0.07850685911886661
775,vih_employees,0,0.25664900584049827,-0.07850685911886661
776,vih_lectures,0,0.17569073507947647,-0.07850685911886661
777,vih_subjects,0,0.2820760196249832,-0.07850685911886661
778,vih_participant_quotes,0,0.1843527311354666,-0.07850685911886661
779,gnuplot-colorbrewer,46,0.09644658503458739,-0.07850685911886661
780,pengo-papiliopro,0,0.4685326647657161,-0.07850685911886661
781,tfbayes,1,0.29890165333676644,-0.07850685911886661
782,rlg,0,0.0,-0.07850685911886661
783,MISHAP,0,0.4040119144009053,-0.07850685911886661
784,andersonaap.github.io,0,0.20393739079074863,-0.07850685911886661
785,firstrepository,1,0.08987420405074535,-0.07850685911886661
786,pbi,18,0.13083599717435868,-0.07850685911886661
787,ploy,0,0.33677490178706493,-0.07850685911886661
788,Projet-MODAL-SNA,0,0.03936761508104991,-0.07850685911886661
789,Podder,0,0.32412575270086974,-0.07850685911886661
790,meta-gir,9,0.06688016834060334,-0.07850685911886661
791,IdleLogout,4,0.39554442525320493,-0.07850685911886661
792,CUDA,10,0.45428498174575815,-0.07850685911886661
793,vMIPS,1,0.3159188903812843,-0.07850685911886661
794,puremvc-delphi-standard-framework,14,0.008196430134048664,-0.07850685911886661
795,tcl-simple-templater,3,0.23160919812454173,-0.07850685911886661
796,cs,0,0.16463904759584164,-0.07850685911886661
797,Racers-Alternate-Installer,2,0.17754184073675017,-0.07850685911886661
798,polartide,0,0.1991137124467124,-0.07850685911886661
799,gmatrix,5,0.07665724244808195,-0.07850685911886661
800,pram.github.io,0,0.44140556508152284,-0.07850685911886661
801,compmusstuff,0,0.4355175969017345,-0.07850685911886661
802,omgrofl-examples,1,0.46695298526422224,-0.07850685911886661
803,Quantum,0,0.3548183598231721,-0.07850685911886661
804,QlockToo,1,0.21123719513850808,-0.07850685911886661
805,FFmpegM,1,0.27758430327697536,-0.07850685911886661
806,Cinema4D-Helpers,2,0.07177604122571682,-0.07850685911886661
807,orgafoo,3,0.11277162558779893,-0.07850685911886661
808,Adafruit-Flora-Mainboard,6,0.17242759876194402,-0.07850685911886661
809,wikiduper,2,0.10749447443650886,-0.07850685911886661
810,xbian-package-lirc,2,0.0673715258739587,-0.07850685911886661
811,riak-librarian,2,0.14472648164687563,-0.07850685911886661
812,VSoft.WeakReferences,12,0.12107304046877528,-0.07850685911886661
813,edith,8,0.1952581461425762,-0.07850685911886661
814,Rebol2,5,0.578441279455062,-0.07850685911886661
815,Seven-Languages-Caesar-Cipher,0,0.04183524584577509,-0.07850685911886661
816,mtgo-trade_helper,0,0.06578782602328545,-0.07850685911886661
817,gist,0,0.5113908943801244,-0.07850685911886661
818,zedboard,3,0.21281622691662275,-0.07850685911886661
819,upload.mantidproject.org,0,0.2856539556483946,-0.07850685911886661
820,LoomSnake,0,0.11407345305113624,-0.07850685911886661
821,ply,0,0.18236723156199025,-0.07850685911886661
822,textual-scripts,4,0.09938998233882237,-0.07850685911886661
823,blg-tool,1,0.17893162543962604,-0.07850685911886661
824,isbl,1,0.21581758485030403,-0.07850685911886661
825,baseflight-tool,2,0.26484659757397794,-0.07850685911886661
826,phd-thesis,2,0.09904896310991024,-0.07850685911886661
827,nixconfs,0,0.1141595122552406,-0.07850685911886661
828,mark,0,0.1536512295379913,-0.07850685911886661
829,quard,0,0.28353516261406586,-0.07850685911886661
830,rust-rand,2,0.32904769631822317,-0.07850685911886661
831,LibExpat.jl,32,0.2740970725851066,-0.07850685911886661
832,portablelistings,0,0.14720121148009946,-0.07850685911886661
833,BeagleDancer,3,0.37952224007993757,-0.07850685911886661
834,ShadowDB,1,0.31399252569764413,-0.07850685911886661
835,ancel-search-tool,1,0.2613860154026121,-0.07850685911886661
836,windowpad-win,0,0.25601935232493805,-0.07850685911886661
837,gaxb,3,0.37318870709131313,-0.07850685911886661
838,sib-google-spreadsheet-validator,0,0.2527142055966335,-0.07850685911886661
839,eagle,4,0.08022006162036356,-0.07850685911886661
840,pak128,3,0.10717094227061516,-0.07850685911886661
841,omnifocus_scripts,0,0.061867534593352605,-0.07850685911886661
842,garfield,0,0.31009327188658975,-0.07850685911886661
843,concrete,2,0.2978982086772761,-0.07850685911886661
844,sfrmaker,0,0.14571961192673205,-0.07850685911886661
845,shesme,0,0.1680831444744857,-0.07850685911886661
846,babygnusbuino,2,0.2127930117474685,-0.07850685911886661
847,bro-experiments,0,0.22512931280968695,-0.07850685911886661
848,Quaternions.jl,1,0.582356351845409,-0.07850685911886661
849,seminars,5,0.31625721739907364,-0.07850685911886661
850,HookieDatReader,2,0.1753519415460642,-0.07850685911886661
851,parseregs,1,0.5,-0.07850685911886661
852,sideproject,0,0.19179882866338072,-0.07850685911886661
853,XML-API,23,0.12867745817165416,-0.07850685911886661
854,naep,1,0.5,-0.07850685911886661
855,fpps,0,0.5424887490310358,-0.07850685911886661
856,GoogleDocs,0,0.30382763593704953,-0.07850685911886661
857,postscript-schedulegrid,0,0.20282036075813825,-0.07850685911886661
858,xsrss,0,0.1771848329084026,-0.07850685911886661
859,introduction-to-functional-programming,0,0.4522298933133248,-0.07850685911886661
860,ahk,0,0.5,-0.07850685911886661
861,android_device_rockchip_rk30board,4,0.5184803876935145,-0.07850685911886661
862,osvvm,1,0.5,-0.07850685911886661
863,fsmlock,1,0.5,-0.07850685911886661
864,CPU,0,0.28560227106242597,-0.07850685911886661
865,SML-Lint,5,0.24110165706506775,-0.07850685911886661
866,pd-skratchpad,0,0.211846359011843,-0.07850685911886661
867,rook,1,0.25218263110272254,-0.07850685911886661
868,DayFolder,0,0.6007742271415821,-0.07850685911886661
869,Future-Q,0,0.10126620273542017,-0.07850685911886661
870,ijitsuki,4,0.105880287287687,-0.07850685911886661
871,Slic3r-Droplet-for-OSX,1,0.2110513114445576,-0.07850685911886661
872,halloween,0,0.14280938255932707,-0.07850685911886661
873,Pascal,0,0.6759194488694944,-0.07850685911886661
874,PasteIt,5,0.04652143153299488,-0.07850685911886661
875,EnumeratingTheRationals,0,0.20113564124863703,-0.07850685911886661
876,HackME,1,0.35476619396932296,-0.07850685911886661
877,lazyfoo,0,0.1928626098900974,-0.07850685911886661
878,faust-pd-modalbar-bells,0,0.2158147859147466,-0.07850685911886661
879,wifire16,3,0.23048365008650018,-0.07850685911886661
880,linearscan.rs,3,0.45353943533614527,-0.07850685911886661
881,learning-clips,0,0.2870044083270908,-0.07850685911886661
882,heroku-buildpack-apache,22,0.13373938748114605,-0.07850685911886661
883,simple-cpu-sensor,2,0.27026178213402324,-0.07850685911886661
884,struktura,0,0.12983934724590707,-0.07850685911886661
885,gochan,0,0.47443615017529295,-0.07850685911886661
886,MoMo-Firmware,6,0.09982152572265392,-0.07850685911886661
887,dynamo_heroku_demo,0,,-0.07850685911886661
888,AlfredWorkflows,2,0.1511419338818383,-0.07850685911886661
889,IsingModels.jl,2,0.009361527193820317,-0.07850685911886661
890,PLX.jl,6,0.10084062431223917,-0.07850685911886661
891,sc-learningCurve,0,0.07323768579022795,-0.07850685911886661
892,brwvs-opensource,0,0.09923664122137404,-0.07850685911886661
893,util_scripts,0,0.25635813769476357,-0.07850685911886661
894,iorm,2,0.11725468743088997,-0.07850685911886661
895,Text-IO-DCPU-16,0,0.5262681743888864,-0.07850685911886661
896,hxDelaunay,1,0.3614222514980938,-0.07850685911886661
897,vhdlmodules,0,0.10423018322178706,-0.07850685911886661
898,RB-MC-rcon,1,0.5196480860412337,-0.07850685911886661
899,rustic_cells,0,0.06039986707508882,-0.07850685911886661
900,CloudRecruit,0,0.7575347383766434,-0.07850685911886661
901,picade,4,0.09420852576589697,-0.07850685911886661
902,wibble,1,0.2863206689752074,-0.07850685911886661
903,xml,4,0.17389950262721943,-0.07850685911886661
904,activities,0,0.5,-0.07850685911886661
905,arraylist,1,0.7641843795116734,-0.07850685911886661
906,funcs,0,0.4329109237453175,-0.07850685911886661
907,stringbuffer,0,0.0,-0.07850685911886661
908,vrope,1,0.5,-0.07850685911886661
909,DictUtils.jl,2,0.17527804323376672,-0.07850685911886661
910,Papers,4,0.43196217483001115,-0.07850685911886661
911,get-me-started-with,0,0.0752278733756514,-0.07850685911886661
912,callbacks,1,0.5600917503964143,-0.07850685911886661
913,sortablelist,0,0.5,-0.07850685911886661
914,sublimetext-markup-jira-confluence,14,0.14857750122547525,-0.07850685911886661
915,wr-rf-demo,1,0.3116157702423315,-0.07850685911886661
916,fancy_irc,1,0.2489259321896823,-0.07850685911886661
917,arpie,22,0.17544704972078287,-0.07850685911886661
918,scalaCoursera,0,,-0.07850685911886661
919,ease,95,0.10258514558115757,-0.07850685911886661
920,pd-kinect-skeleton,3,0.49894206070864894,-0.07850685911886661
921,rpgkeeper,4,0.25482400419367734,-0.07850685911886661
922,zeek-cryptomining,8,0.06091374498043549,-0.07850685911886661
923,vector-entailment,24,0.09727367399064571,-0.07850685911886661
924,sourcemod-force-domination-quotes,0,0.385418292883143,-0.07850685911886661
925,XpressoSmoothie,6,0.10011151169358051,-0.07850685911886661
926,Pure-Data,5,0.030918970039558367,-0.07850685911886661
927,UniMapper,0,0.17070783576440282,-0.07850685911886661
928,Apex-Util,4,0.19197439259726565,-0.07850685911886661
929,JudyDicts.jl,3,0.15767668638542146,-0.07850685911886661
930,qtgraphicaleffects,30,0.07884466614285877,-0.07850685911886661
931,SongRedux,0,0.0002500101276116643,-0.07850685911886661
932,accounts-receivables,0,0.5271767475693478,-0.07850685911886661
